id,home_quality,home_sqft,garage_cars,home_age,yr_remod,full_bath,masonry_veneer_area,total_rooms_above_ground,neighborhood,home_type,sale_price
2853,5,2530.0,0.0,80,1950,2,0.0,7,SWISU,1.5 Story Finished,102000
2229,7,4017.0,2.0,36,1971,2,652.0,7,Crawfor,Newer 1 Story,198000
1127,8,3948.0,3.0,1,2008,2,100.0,8,Somerst,Newer 2 Story,339750
2606,5,2828.0,2.0,70,1989,2,0.0,7,OldTown,1.5 Story Finished,170000
1268,5,2328.0,2.0,57,1951,1,0.0,5,NAmes,Newer 1 Story,94000
2809,7,3166.0,2.0,0,2006,2,0.0,7,CollgCr,Newer 2 Story,203160
529,7,4025.0,3.0,3,2007,2,0.0,8,Somerst,Newer 1 Story,291000
476,6,3667.0,2.0,7,2002,2,0.0,8,Gilbert,Newer 2 Story,200000
2566,5,3674.0,2.0,39,1967,2,0.0,8,NAmes,Duplex,119000
1547,4,1592.0,0.0,86,1950,1,0.0,5,IDOTRR,Older 1 Story,55000
1185,7,3233.0,2.0,6,2002,2,0.0,7,Somerst,Newer 2 Story,205000
2372,6,1881.0,1.0,34,1972,1,504.0,6,BrDale,2 Story PUD,108000
2282,5,3840.0,2.0,40,1967,2,0.0,8,Mitchel,Duplex,143000
1128,7,3040.0,2.0,1,2007,2,0.0,7,Somerst,Newer 2 Story,205950
1659,6,2984.0,2.0,39,1968,1,365.0,7,NWAmes,Newer 2 Story,175000
1852,8,3654.0,2.0,4,2004,2,0.0,8,Somerst,Newer 2 Story,301000
456,7,3254.0,2.0,2,2008,2,166.0,6,NridgHt,1 Story PUD,230000
2410,7,3288.0,2.0,3,2003,2,163.0,6,NridgHt,1 Story PUD,171750
1296,7,1958.0,0.0,88,2006,1,0.0,5,OldTown,Older 1 Story,120000
2682,5,2245.0,1.0,76,1984,1,0.0,7,BrkSide,1.5 Story Finished,110000
237,6,2204.0,1.0,60,1987,1,0.0,6,Edwards,Newer 1 Story,144500
1666,5,2923.0,2.0,37,1990,1,0.0,7,NAmes,Newer 1 Story,155000
2666,6,2712.0,1.0,83,1950,1,0.0,7,OldTown,Older 1 Story,125000
662,7,2874.0,2.0,99,2008,2,0.0,5,OldTown,Older 2 Story,156500
2490,6,2210.0,2.0,29,1995,1,46.0,6,Sawyer,Split or Multi-Level,151000
672,6,2518.0,1.0,52,1957,1,143.0,5,NAmes,Newer 1 Story,135000
2915,4,1891.0,1.0,34,1972,1,0.0,5,MeadowV,2 Story PUD,79400
452,6,3200.0,2.0,4,2005,2,240.0,6,NridgHt,1 Story PUD,213000
321,8,3306.0,2.0,8,2002,2,0.0,9,Timber,Newer 2 Story,202900
2124,6,3136.0,2.0,9,1998,2,0.0,7,CollgCr,Newer 2 Story,211000
914,6,2800.0,1.0,84,1990,2,0.0,7,SWISU,1.5 Story Finished,137450
579,4,3391.0,2.0,33,1993,2,0.0,8,Sawyer,Newer 1 Story,150000
1418,5,1927.0,1.0,67,1950,1,0.0,5,Edwards,1.5 Story Finished,95000
1166,7,2685.0,2.0,9,1999,2,360.0,6,Somerst,2 Story PUD,179400
2568,5,2950.0,2.0,45,1961,1,203.0,6,NAmes,Newer 1 Story,98600
2075,5,2310.0,2.0,59,2005,2,0.0,6,Edwards,Newer 1 Story,216000
2445,8,4162.0,3.0,6,2000,2,322.0,7,NoRidge,Newer 2 Story,300000
229,7,4099.0,2.0,14,1997,2,0.0,7,ClearCr,Newer 2 Story,328000
1663,5,1769.0,1.0,36,2005,1,82.0,5,NAmes,Split or Multi-Level,139000
2727,5,2575.0,2.0,43,1963,1,0.0,4,ClearCr,Newer 1 Story,164000
2226,6,2023.0,2.0,27,1980,1,0.0,5,Blueste,2 Story PUD,123900
130,5,1716.0,0.0,52,2008,1,0.0,4,BrkSide,Newer 1 Story,116500
1675,6,3264.0,2.0,10,1998,2,0.0,5,NAmes,1 Story PUD,177000
2038,4,2559.0,2.0,49,1958,2,0.0,5,IDOTRR,2 Family Conversion,99500
2416,6,3079.0,2.0,0,2006,2,0.0,6,Gilbert,Newer 1 Story,174190
2507,7,2280.0,2.0,1,2005,2,0.0,4,Somerst,2 Story PUD,151000
269,6,2116.0,2.0,7,2003,1,170.0,4,CollgCr,1 Story PUD,143750
981,5,1928.0,1.0,37,1972,1,0.0,4,Mitchel,Split Foyer,131900
2296,5,2679.0,2.0,30,1977,1,0.0,6,Mitchel,Newer 2 Story,157000
940,5,2484.0,1.0,89,1997,1,0.0,6,IDOTRR,Older 2 Story,147000
475,7,2580.0,2.0,5,2005,2,0.0,6,Gilbert,Newer 2 Story,188500
2404,7,3212.0,2.0,1,2005,2,240.0,6,NridgHt,1 Story PUD,185850
2491,5,2278.0,1.0,41,1965,1,0.0,5,Sawyer,Newer 1 Story,126000
601,5,2036.0,1.0,50,1959,1,0.0,5,NAmes,Newer 1 Story,118000
1640,9,3780.0,2.0,1,2006,2,165.0,6,StoneBr,1 Story PUD,319900
2926,6,2594.0,2.0,22,1984,1,0.0,6,Mitchel,Split or Multi-Level,142500
653,5,2646.0,1.0,59,1950,1,0.0,6,NAmes,Newer 1 Story,129900
2406,7,3210.0,2.0,1,2006,2,94.0,6,NridgHt,1 Story PUD,202500
2701,5,2034.0,2.0,56,1950,1,0.0,7,Sawyer,Newer 1 Story,131000
1472,6,4397.0,3.0,11,1998,2,0.0,8,CollgCr,Duplex,185000
417,6,2751.0,2.0,31,1978,2,0.0,6,NPkVill,2 Story PUD,138000
2664,6,2268.0,1.0,96,1993,1,0.0,7,OldTown,Older 2 Story,114504
283,6,2442.0,1.0,65,1950,1,0.0,7,Edwards,1.5 Story Finished,113000
302,4,2190.0,1.0,88,2007,1,0.0,7,IDOTRR,1.5 Story Finished,125500
2053,5,2528.0,2.0,43,2001,2,50.0,5,Sawyer,Split or Multi-Level,165000
2662,5,2332.0,1.0,106,1950,1,0.0,6,OldTown,1.5 Story Finished,79000
99,6,2316.0,2.0,5,2005,2,216.0,4,Somerst,2 Story PUD,152000
2674,6,3088.0,2.0,59,1950,2,0.0,7,BrkSide,1.5 Story Finished,159000
1218,4,2512.0,1.0,48,1960,1,0.0,6,NAmes,Newer 1 Story,141000
2547,6,2926.0,2.0,42,1964,1,112.0,7,NAmes,Newer 1 Story,167000
197,5,2528.0,1.0,68,1950,1,300.0,7,BrkSide,1.5 Story Finished,132000
2091,7,3071.0,2.0,17,1991,2,0.0,6,SawyerW,Newer 1 Story,179900
87,5,2062.0,1.0,43,1967,1,31.0,5,Sawyer,Newer 1 Story,122000
690,6,2354.0,1.0,46,1963,1,0.0,6,NAmes,Newer 1 Story,127000
2364,6,3449.0,2.0,4,2002,2,0.0,4,NAmes,1 Story PUD,190000
2050,5,3444.0,2.0,43,1980,1,30.0,6,Sawyer,Split Foyer,158450
769,5,2464.0,2.0,46,1999,2,0.0,6,Sawyer,Split or Multi-Level,175000
348,9,4250.0,3.0,3,2007,2,160.0,7,Gilbert,Newer 1 Story,377500
200,5,2944.0,2.0,80,1950,2,0.0,7,BrkSide,1.5 Story Finished,138400
2759,7,4128.0,2.0,1,2005,2,0.0,7,CollgCr,Newer 1 Story,260000
1700,8,4860.0,3.0,1,2007,2,304.0,7,NridgHt,Newer 1 Story,440000
876,7,2997.0,2.0,8,2001,2,0.0,6,CollgCr,Newer 1 Story,178000
2536,5,2392.0,1.0,38,1968,1,168.0,5,NAmes,Newer 1 Story,138500
1821,5,2690.0,2.0,45,1962,1,0.0,6,Sawyer,Newer 1 Story,132000
2743,6,2914.0,1.0,53,1953,1,0.0,7,Edwards,1.5 Story Finished,149900
1329,7,2592.0,1.0,63,1950,1,0.0,8,BrkSide,1.5 Story Finished,108000
1451,5,2128.0,1.0,33,1975,1,0.0,5,CollgCr,Newer 1 Story,110000
936,6,2252.0,2.0,29,1980,1,0.0,5,Blueste,2 Story PUD,124000
1839,7,3170.0,2.0,1,2007,2,0.0,5,Somerst,1 Story PUD,194000
2057,5,2196.0,1.0,39,1968,1,0.0,6,Sawyer,Newer 1 Story,108000
558,5,2168.0,1.0,48,1961,1,0.0,5,Sawyer,Newer 1 Story,122000
791,5,2902.0,1.0,51,1958,1,0.0,5,Edwards,Newer 1 Story,60000
1421,7,3762.0,2.0,14,1994,2,251.0,7,SawyerW,Newer 1 Story,226500
2820,6,1988.0,0.0,31,1975,2,355.0,4,Edwards,Duplex,127500
1609,5,2237.0,2.0,24,1984,1,0.0,6,Mitchel,Newer 1 Story,137500
1495,6,2688.0,2.0,31,1977,1,0.0,6,Edwards,Split or Multi-Level,147000
938,7,4719.0,2.0,38,2009,2,0.0,7,Crawfor,Newer 1 Story,315000
1194,5,2400.0,2.0,43,2008,1,300.0,5,NAmes,Newer 1 Story,147000
2429,8,3735.0,3.0,0,2006,2,0.0,7,Blmngtn,1 Story PUD,264561
1937,5,2316.0,2.0,52,1955,1,0.0,6,NAmes,Split or Multi-Level,130000
1847,6,2721.0,2.0,7,2000,2,456.0,5,Somerst,2 Story PUD,177000
1550,5,1980.0,0.0,78,1950,1,0.0,7,IDOTRR,1.5 Story Finished,119000
2705,7,2392.0,1.0,2,2004,2,0.0,4,SWISU,Newer 1 Story,157000
2713,5,2546.0,1.0,38,1968,1,188.0,7,Sawyer,Newer 1 Story,158000
1938,4,3082.0,1.0,52,1955,1,0.0,7,NAmes,1.5 Story Finished,115000
1819,5,2096.0,1.0,30,1977,1,0.0,5,Sawyer,Newer 1 Story,120750
23,7,3151.0,2.0,10,2000,2,0.0,7,Somerst,Newer 2 Story,216000
2289,4,1924.0,1.0,37,1970,1,80.0,6,MeadowV,2 Story PUD,75000
1156,6,3344.0,2.0,34,1974,2,144.0,6,Veenker,Newer 1 Story,192000
2717,6,2616.0,2.0,28,1978,1,200.0,6,Sawyer,Split or Multi-Level,160500
2101,7,3828.0,3.0,1,2007,2,306.0,7,CollgCr,Newer 1 Story,279500
1377,5,2496.0,2.0,45,1963,1,0.0,6,Sawyer,Split Foyer,148000
1381,5,2278.0,1.0,41,2005,1,0.0,6,Sawyer,Newer 1 Story,145000
2609,6,2523.0,1.0,43,1963,1,379.0,6,NAmes,Split or Multi-Level,165000
505,8,4788.0,3.0,15,2005,2,528.0,8,NoRidge,Newer 2 Story,402000
1126,7,3920.0,3.0,3,2005,2,0.0,9,Somerst,Newer 2 Story,250000
393,5,2688.0,0.0,35,1974,2,0.0,8,NAmes,Duplex,136000
2405,9,3681.0,2.0,1,2005,2,278.0,6,NridgHt,1 Story PUD,282500
67,8,4070.0,3.0,5,2006,2,226.0,6,Somerst,Newer 1 Story,221500
2227,4,3988.0,2.0,12,1996,2,0.0,7,Crawfor,Newer 1 Story,170000
669,6,2560.0,2.0,42,1967,1,0.0,6,NAmes,Newer 1 Story,163000
1772,8,4601.0,3.0,12,1995,2,513.0,9,NoRidge,Newer 2 Story,290000
1775,8,4796.0,3.0,11,1997,2,526.0,8,NoRidge,Newer 2 Story,330000
403,6,1734.0,1.0,36,1973,1,504.0,5,BrDale,2 Story PUD,111000
2792,6,3125.0,2.0,7,1999,2,148.0,7,CollgCr,Newer 2 Story,214000
1247,5,2940.0,2.0,55,1953,1,84.0,6,NAmes,Newer 1 Story,137500
384,7,3391.0,2.0,6,2003,2,0.0,7,Somerst,Newer 2 Story,240900
91,7,3237.0,2.0,18,1992,2,0.0,8,NoRidge,Newer 2 Story,190000
863,7,4411.0,3.0,7,2002,2,0.0,6,CollgCr,Newer 1 Story,250000
1857,5,3402.0,2.0,31,2004,2,0.0,6,Veenker,Newer 1 Story,218000
1870,7,3696.0,2.0,14,1993,2,194.0,8,NWAmes,Newer 2 Story,255000
2318,7,4030.0,3.0,0,2006,2,27.0,7,Gilbert,Newer 1 Story,240000
2100,8,5174.0,3.0,1,2007,2,0.0,8,CollgCr,Newer 1 Story,360000
1213,5,2986.0,2.0,43,1999,2,0.0,6,NAmes,Split or Multi-Level,179900
710,3,1568.0,0.0,99,1950,1,0.0,6,OldTown,1.5 Story Finished,37900
2268,8,3050.0,2.0,6,2001,2,86.0,5,Timber,Newer 1 Story,180500
1616,7,3013.0,2.0,4,2003,2,0.0,7,Gilbert,Newer 2 Story,225000
2233,6,2655.0,2.0,67,1950,1,0.0,6,IDOTRR,1.5 Story Finished,141000
439,9,4409.0,3.0,1,2008,2,284.0,8,NridgHt,Newer 1 Story,335000
260,5,2360.0,1.0,33,2004,1,0.0,5,CollgCr,Newer 1 Story,150000
627,7,3240.0,2.0,44,1990,2,176.0,7,NAmes,Newer 2 Story,205000
251,7,3027.0,2.0,4,2006,2,24.0,6,CollgCr,Newer 1 Story,206000
2163,7,3470.0,2.0,3,2004,2,106.0,7,CollgCr,Newer 1 Story,179600
2819,4,2452.0,2.0,55,1951,1,0.0,6,Edwards,Newer 1 Story,102000
1025,5,2792.0,2.0,31,1977,2,0.0,6,NWAmes,Newer 1 Story,175000
2592,5,3295.0,2.0,50,2001,1,0.0,6,NAmes,Newer 1 Story,159000
1491,6,2734.0,2.0,32,1976,1,84.0,6,Edwards,Newer 1 Story,135000
2742,6,3174.0,1.0,52,1972,2,0.0,7,Edwards,1.5 Story Finished,136900
2497,5,2436.0,1.0,45,1994,1,0.0,6,Sawyer,Newer 1 Story,135000
495,8,4473.0,3.0,10,1999,2,673.0,8,NoRidge,Newer 2 Story,337000
2528,6,4327.0,2.0,38,1984,2,220.0,9,NWAmes,Newer 2 Story,250000
1033,8,4363.0,3.0,12,1996,2,402.0,9,NWAmes,Newer 2 Story,306000
1165,7,2621.0,2.0,1,2007,2,0.0,5,Somerst,2 Story PUD,146000
2037,6,4038.0,2.0,92,1950,1,0.0,7,IDOTRR,1.5 Story Finished,161000
113,6,3700.0,2.0,33,2001,2,28.0,6,NWAmes,Newer 1 Story,205000
1572,7,3290.0,2.0,22,1986,2,340.0,6,Timber,1 Story PUD,241500
2052,4,2319.0,1.0,46,1961,1,192.0,5,Sawyer,Newer 1 Story,118500
2702,5,2702.0,1.0,48,1958,1,120.0,6,ClearCr,Split or Multi-Level,130000
1981,5,2259.0,2.0,67,1950,1,279.0,5,OldTown,Older 1 Story,130000
563,5,2076.0,1.0,47,1962,1,60.0,6,Sawyer,Newer 1 Story,123000
1502,4,1152.0,0.0,53,1955,2,0.0,6,Edwards,Duplex,82000
2598,5,2472.0,1.0,85,1968,1,0.0,4,OldTown,Older 1 Story,108480
2715,5,3146.0,2.0,39,1967,1,450.0,7,Sawyer,Newer 1 Story,165000
1810,7,3513.0,2.0,1,2006,2,170.0,7,SawyerW,Newer 1 Story,181000
778,5,2710.0,1.0,48,1961,2,0.0,8,Sawyer,Split or Multi-Level,165000
339,5,2618.0,1.0,41,1969,2,0.0,8,Mitchel,1.5 Story Finished,161000
2460,8,3518.0,2.0,0,2006,2,60.0,7,Somerst,Newer 1 Story,199000
320,7,3221.0,2.0,8,2003,2,44.0,8,Timber,Newer 2 Story,214900
2461,8,3140.0,2.0,0,2006,2,0.0,5,Somerst,Newer 1 Story,198600
1096,7,2524.0,2.0,6,2002,2,0.0,6,Gilbert,Newer 2 Story,176000
1893,6,2913.0,1.0,43,1991,2,108.0,7,NAmes,Split or Multi-Level,158000
479,8,2354.0,2.0,7,2002,2,0.0,7,Gilbert,Split or Multi-Level,184100
1657,6,3789.0,2.0,36,1971,2,176.0,6,NWAmes,Newer 1 Story,170000
937,6,3055.0,2.0,23,1986,2,242.0,6,Crawfor,Split or Multi-Level,208000
879,6,2116.0,2.0,6,2003,1,170.0,4,CollgCr,1 Story PUD,140000
945,8,3726.0,2.0,2,2008,2,174.0,5,Crawfor,1 Story PUD,230000
1010,8,3136.0,2.0,19,1989,2,0.0,5,StoneBr,1 Story PUD,188500
2861,5,3028.0,1.0,66,1950,1,0.0,7,Crawfor,1.5 Story Finished,194000
1245,5,2592.0,1.0,52,1958,1,0.0,5,NAmes,Newer 1 Story,133000
854,5,2157.0,1.0,31,1978,1,76.0,5,CollgCr,Newer 1 Story,140000
1437,7,2966.0,2.0,8,2000,2,120.0,6,CollgCr,Newer 2 Story,207500
586,6,4087.0,2.0,42,1997,2,256.0,8,NWAmes,Newer 2 Story,256900
1947,5,2009.0,1.0,67,1950,1,0.0,5,OldTown,1.5 Story Finished,109000
815,5,1913.0,2.0,30,1979,2,0.0,8,SawyerW,Duplex,113722
831,8,3840.0,3.0,4,2006,2,76.0,7,CollgCr,Newer 1 Story,237000
1919,5,2798.0,2.0,44,1963,1,0.0,6,NAmes,Newer 1 Story,142100
2306,6,2923.0,2.0,52,1954,2,28.0,5,NAmes,Newer 1 Story,149900
430,9,4936.0,3.0,1,2008,2,450.0,7,NridgHt,Newer 1 Story,404000
245,6,2949.0,2.0,25,1985,2,336.0,7,SawyerW,Newer 2 Story,178000
462,8,3198.0,2.0,3,2006,2,176.0,6,NridgHt,1 Story PUD,254000
1625,7,2892.0,2.0,12,1996,2,38.0,6,Gilbert,Newer 1 Story,176000
1827,5,2066.0,1.0,40,1967,1,75.0,6,Sawyer,Newer 1 Story,125500
1580,6,3428.0,2.0,19,1989,2,128.0,8,Timber,Newer 1 Story,150000
1803,8,3752.0,2.0,0,2007,2,0.0,6,Somerst,Newer 1 Story,261329
1132,7,2160.0,0.0,4,2005,1,120.0,6,SawyerW,Newer 1 Story,141000
1941,4,3032.0,1.0,54,1953,1,0.0,6,NAmes,Newer 1 Story,153000
1742,7,3164.0,3.0,1,2007,2,72.0,6,Blmngtn,1 Story PUD,172500
2026,6,2478.0,1.0,92,2003,1,0.0,7,BrkSide,Older 2 Story,153575
2245,5,2054.0,1.0,77,2007,1,0.0,5,IDOTRR,Older 1 Story,124900
1691,9,4974.0,3.0,1,2007,2,315.0,8,NridgHt,Newer 1 Story,415298
725,6,2659.0,1.0,89,1950,1,0.0,6,OldTown,1.5 Story Finished,119000
1787,8,4001.0,3.0,1,2006,2,410.0,7,Somerst,Newer 1 Story,227000
1216,5,2418.0,1.0,49,2006,1,54.0,5,NAmes,Newer 1 Story,145500
2310,7,4208.0,2.0,37,1969,2,434.0,8,NAmes,Newer 1 Story,192100
761,6,2409.0,1.0,94,1965,1,0.0,7,IDOTRR,2 Family Conversion,116000
1884,6,1990.0,1.0,49,1958,1,63.0,6,NAmes,Split or Multi-Level,145000
856,5,2564.0,2.0,32,2008,2,0.0,5,CollgCr,Newer 1 Story,150500
11,6,2858.0,2.0,17,1994,2,0.0,7,Gilbert,Newer 2 Story,175900
389,6,2760.0,2.0,35,1974,2,196.0,6,NWAmes,Newer 1 Story,167900
2415,7,3402.0,3.0,0,2006,2,0.0,9,Gilbert,Newer 2 Story,219210
77,6,3362.0,2.0,18,1992,2,0.0,8,SawyerW,Newer 2 Story,189000
1238,5,2644.0,1.0,51,1957,1,143.0,6,NAmes,Newer 1 Story,136500
223,5,2172.0,1.0,44,2008,1,47.0,5,Sawyer,Newer 1 Story,137900
723,5,2324.0,1.0,99,2006,1,0.0,4,OldTown,Older 1 Story,85000
2562,5,4800.0,2.0,55,1951,2,44.0,7,NAmes,Newer 1 Story,137900
995,6,3002.0,2.0,10,1998,2,0.0,7,Gilbert,Newer 2 Story,195500
287,6,2669.0,1.0,95,1950,1,0.0,6,SWISU,Older 2 Story,128000
1152,5,2148.0,1.0,47,2007,1,0.0,5,Sawyer,Newer 1 Story,135000
1449,5,2728.0,2.0,33,1975,1,176.0,5,CollgCr,Newer 1 Story,143195
1330,5,1985.0,1.0,78,1960,1,0.0,4,BrkSide,1 Story Finished Attic,79500
1134,7,2976.0,2.0,5,2004,2,95.0,8,SawyerW,Newer 2 Story,192500
706,5,2404.0,1.0,59,1970,1,0.0,6,OldTown,1.5 Story Finished,129500
1617,6,2751.0,2.0,12,1996,2,0.0,7,Gilbert,Newer 2 Story,168000
1339,6,2321.0,1.0,69,1950,2,0.0,7,BrkSide,1.5 Story Finished,105000
1664,6,2538.0,2.0,36,1971,1,0.0,5,NAmes,Newer 1 Story,143250
1433,5,2550.0,1.0,13,2006,1,0.0,6,CollgCr,Newer 1 Story,144000
75,7,3521.0,2.0,16,2002,2,0.0,8,SawyerW,Newer 2 Story,205000
2255,6,2524.0,2.0,33,1974,1,0.0,5,Mitchel,Split Foyer,143000
1170,9,3426.0,2.0,7,2001,1,0.0,5,Somerst,1 Story PUD,290000
836,5,2656.0,2.0,13,1996,1,0.0,6,CollgCr,Newer 1 Story,152000
8,8,3066.0,2.0,18,1992,2,0.0,5,StoneBr,1 Story PUD,191500
1704,8,4468.0,3.0,3,2005,2,344.0,9,NridgHt,Newer 2 Story,317000
2068,7,2206.0,1.0,67,1998,1,0.0,6,Sawyer,1.5 Story Finished,165250
1488,5,2448.0,1.0,42,1966,1,0.0,6,Edwards,Newer 1 Story,123000
1391,6,2797.0,2.0,52,1956,1,0.0,4,Sawyer,Newer 1 Story,185000
2633,7,2618.0,2.0,44,1962,1,0.0,6,NAmes,Newer 1 Story,120000
1872,6,2670.0,2.0,41,1966,2,0.0,6,NWAmes,Newer 1 Story,158500
1138,6,2958.0,2.0,4,2004,2,0.0,6,SawyerW,Newer 2 Story,173000
1899,4,1686.0,2.0,45,1962,2,0.0,6,NAmes,Duplex,101800
915,7,2271.0,2.0,73,2007,1,0.0,6,SWISU,Older 2 Story,155000
660,5,2396.0,1.0,84,1950,1,0.0,6,OldTown,Older 1 Story,125000
2004,4,1299.0,1.0,51,1956,1,1.0,5,OldTown,Newer 1 Story,104500
2627,3,1440.0,2.0,56,1950,2,0.0,6,NAmes,Duplex,93500
1438,7,3251.0,2.0,9,1999,2,158.0,7,CollgCr,Newer 2 Story,193000
2644,6,1896.0,1.0,76,2005,1,0.0,5,OldTown,Older 1 Story,110000
866,8,3702.0,2.0,8,2001,2,108.0,7,CollgCr,Newer 2 Story,261500
620,5,2438.0,1.0,53,1956,1,0.0,5,NAmes,Newer 1 Story,128900
2186,4,2060.0,1.0,53,1954,1,132.0,5,Edwards,Newer 1 Story,111000
2025,5,2642.0,2.0,81,1950,1,0.0,7,BrkSide,1.5 Story Finished,90000
1916,6,3997.0,2.0,42,1979,2,113.0,7,NAmes,Newer 2 Story,129000
1542,6,3860.0,2.0,54,2006,1,72.0,7,Crawfor,Newer 1 Story,224000
1163,6,2280.0,2.0,3,2005,2,0.0,5,Somerst,2 Story PUD,165000
205,6,2166.0,1.0,90,1993,1,0.0,6,OldTown,Older 2 Story,122000
2261,8,3612.0,2.0,1,2007,2,0.0,6,Timber,Newer 1 Story,267300
2687,6,4657.0,2.0,44,1962,2,0.0,8,OldTown,1.5 Story Finished,220000
1436,6,3235.0,2.0,11,1997,2,128.0,6,CollgCr,Newer 2 Story,215700
444,8,4534.0,3.0,5,2005,2,42.0,7,NridgHt,Newer 1 Story,280000
1067,8,3910.0,3.0,5,2004,2,504.0,7,NridgHt,Newer 1 Story,284000
168,6,3230.0,2.0,47,1984,1,218.0,7,NAmes,Newer 1 Story,192000
2643,7,1706.0,1.0,76,1950,1,0.0,5,OldTown,Older 2 Story,105000
2802,7,4180.0,2.0,2,2005,2,0.0,8,CollgCr,Newer 1 Story,216837
1224,5,3242.0,2.0,48,1960,2,203.0,6,NAmes,Newer 1 Story,141500
1382,5,2238.0,2.0,41,2003,1,0.0,5,Sawyer,Newer 1 Story,130000
853,5,2080.0,0.0,31,1978,2,136.0,5,CollgCr,Newer 1 Story,124000
2585,5,2296.0,1.0,54,2003,1,0.0,4,NAmes,Newer 1 Story,139500
2193,4,2256.0,2.0,52,1955,1,0.0,5,Edwards,Newer 1 Story,79275
2262,8,3432.0,2.0,1,2006,2,32.0,6,Timber,Newer 1 Story,265900
1528,6,1718.0,1.0,78,1950,1,0.0,4,SWISU,Older 1 Story,91000
370,5,3623.0,2.0,32,1977,2,157.0,6,Gilbert,Newer 2 Story,185000
2629,5,2600.0,1.0,47,1959,1,0.0,6,NAmes,Newer 1 Story,141000
1703,8,4462.0,2.0,0,2008,2,0.0,7,NridgHt,Newer 2 Story,260116
793,4,1578.0,1.0,68,1950,1,0.0,4,Edwards,Older 1 Story,113000
1429,8,3723.0,3.0,13,1995,2,302.0,6,SawyerW,Split or Multi-Level,225000
648,5,1826.0,1.0,64,1950,1,0.0,4,NAmes,Older 1 Story,113000
279,6,2456.0,1.0,35,1975,1,0.0,5,Edwards,Split or Multi-Level,125200
1705,8,3804.0,3.0,0,2007,2,120.0,8,NridgHt,Newer 2 Story,319500
1257,5,2759.0,1.0,63,1950,1,0.0,6,NAmes,1.5 Story Finished,140000
2894,6,3800.0,2.0,48,1958,1,0.0,6,Timber,Newer 1 Story,250764
1729,6,2704.0,2.0,2,2006,2,0.0,6,Gilbert,Newer 2 Story,176000
1925,6,3516.0,2.0,50,1969,1,289.0,8,NAmes,Newer 1 Story,174850
415,6,2792.0,2.0,31,1978,2,0.0,7,NPkVill,2 Story PUD,147000
78,6,2100.0,1.0,31,1979,2,0.0,5,SawyerW,1 Story PUD,99500
428,9,4919.0,3.0,0,2009,2,0.0,8,NridgHt,Newer 2 Story,398800
1756,6,3060.0,2.0,8,2000,2,0.0,7,Gilbert,Newer 2 Story,175000
1280,5,2000.0,1.0,54,1954,1,0.0,4,NAmes,Newer 1 Story,109500
1928,6,3798.0,2.0,37,1970,2,0.0,7,NAmes,Newer 1 Story,163500
2671,4,1576.0,0.0,65,1950,1,0.0,4,BrkSide,Older 1 Story,100000
2501,8,5048.0,3.0,14,1993,2,692.0,9,NoRidge,Newer 2 Story,334000
225,5,2008.0,1.0,42,1968,1,0.0,4,Sawyer,Newer 1 Story,137250
2317,7,4430.0,2.0,1,2006,2,456.0,9,Gilbert,Newer 2 Story,320000
160,5,2926.0,2.0,51,2006,1,0.0,7,NAmes,Newer 1 Story,162000
100,7,3432.0,2.0,1,2009,2,432.0,7,Somerst,Newer 1 Story,222000
482,7,2433.0,2.0,6,2003,2,0.0,7,Gilbert,Newer 2 Story,178000
177,5,1832.0,1.0,70,1992,1,294.0,4,OldTown,Older 1 Story,119000
1971,5,2940.0,1.0,45,1962,2,288.0,8,NAmes,Newer 2 Story,169500
484,7,3762.0,2.0,9,2000,2,0.0,8,Gilbert,Newer 2 Story,236000
1561,8,3769.0,2.0,1,2008,2,186.0,5,Crawfor,1 Story PUD,294464
992,6,3640.0,2.0,39,1969,2,0.0,9,NAmes,Newer 2 Story,206900
73,7,3658.0,2.0,6,2004,2,0.0,8,SawyerW,Newer 2 Story,233000
2646,6,2344.0,1.0,82,1950,1,0.0,5,OldTown,Older 1 Story,108000
994,6,2570.0,2.0,13,1996,2,119.0,7,Gilbert,Newer 2 Story,165000
2138,5,2828.0,2.0,30,1977,1,0.0,5,CollgCr,Newer 1 Story,134900
2126,5,2436.0,1.0,11,1996,1,0.0,6,CollgCr,Newer 1 Story,147900
898,5,1728.0,0.0,87,1950,1,0.0,4,Edwards,Older 1 Story,99900
1048,6,2771.0,2.0,33,1975,2,0.0,7,NPkVill,2 Story PUD,143000
2676,6,2520.0,2.0,72,1950,1,0.0,6,BrkSide,1.5 Story Finished,114500
2498,5,2141.0,1.0,39,1967,1,0.0,6,Sawyer,Newer 1 Story,129200
296,7,3744.0,1.0,69,2006,2,0.0,9,Crawfor,Older 2 Story,266500
354,7,2162.0,2.0,11,1998,2,0.0,7,Gilbert,Split or Multi-Level,177500
970,5,2400.0,1.0,41,1968,1,182.0,6,Mitchel,Newer 1 Story,139500
884,6,2444.0,2.0,2,2007,2,0.0,6,CollgCr,Newer 2 Story,170000
1894,6,3538.0,2.0,43,1997,2,306.0,8,NAmes,Newer 2 Story,224500
2031,7,3098.0,1.0,76,1950,1,600.0,7,IDOTRR,1.5 Story Finished,169500
949,7,3970.0,2.0,5,2005,2,108.0,7,Mitchel,Newer 1 Story,240000
1907,5,2516.0,1.0,52,1955,1,176.0,6,NAmes,Newer 1 Story,144000
1906,6,3333.0,2.0,43,1978,1,272.0,9,NAmes,Newer 2 Story,165000
